小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
海珠湖景峰,售罄,[海珠-南洲]南洲路北侧,一居(1)，二居(2)，三居(4),,"均价27,000元/m²",总价待定
东银广场,售罄,[海珠-东晓]东晓路38号（明珠花园对面）,不限(1)，三居(3),,"均价28,338元/m²",总价待定
世纪云顶雅苑,售罄,海珠 - 海珠区广州大道南西侧，金菊路南边，经典居右侧,二居(1)，三居(3),,"均价30,332元/m²",总价待定
金时花园(别墅),售罄,[增城-荔城]增江街纬六路5号,三居(3),2017.06.20,总价待定,
云峰学府南苑,售罄,[花都-区府]学府路3号（广州汽车学院正门）,一居(1)，二居(2)，三居(3)，四居(2),2017.03.15,"均价8,700元/m²",总价待定
保利天悦(商办),售罄,[海珠-琶洲]新港东路琶洲村地段,五居及以上(1),2017.02.22,"均价45,000元/m²",总价待定
花季华庭(商办),售罄,[海珠-赤岗]江海大道紫菀一路60号,二居(2)，三居(1),,售价待定,总价待定
会展世界城,售罄,[海珠-琶洲]新港东路48号,三居(4),,"均价29,565元/m²",总价待定
领江壹号,售罄,海珠 - 广州大道原收费站东侧、广东教育学院北侧（广州赤岗领事馆旁）,二居(1)，三居(1)，四居(1),2017.04.25,"均价46,000元/m²",929万元
锦绣御景国际(别墅),售罄,增城 - 府佑路与荔星大道交汇处(增城市公安局对面),不限(7)，二居(7)，三居(14)，四居(7)，五居及以上(1),2017.04.10,总价待定,
锦绣半山御景(别墅),售罄,增城 - 荔新二路188号（广东商学院华商学院旁）,不限(3)，一居(1)，二居(1)，三居(8),,总价待定,
景新花园(商办),售罄,[增城-荔城]荔城大道442号,三居(3)，四居(2)，五居及以上(1),,售价待定,总价待定
太阳城巧克力社区,售罄,增城 - 新新大道简村段（广园快速中新出口左转直行5分钟）,二居(2)，三居(1),,"均价7,843元/m²",总价待定
金地荔湖城(别墅),售罄,增城 - 永和镇新新五路15号（广园东路中新出口）,一居(1)，二居(1)，三居(1)，五居及以上(1),,总价待定,
敏捷锦绣星河(别墅),售罄,增城 - 增正公路旁正果派出所往前500米（兰溪路口对面）,二居(2)，三居(4),2017.02.23,总价待定,
保利中汇广场(商办),售罄,[天河-天河北]林和西路(火车东站东侧),一居(3)，二居(1),,售价待定,总价待定
祈福都会,售罄,[花都-新机场]花山镇106国道花山段西侧,一居(2)，二居(1)，三居(2)，四居(1),,"均价8,002元/m²",总价待定
金地公园上城(别墅),售罄,增城 - 永和新新公路5号金地公园上城（广园快速中新出口）,不限(11)，三居(6),,总价待定,
朱美拉公寓(商办),售罄,[天河-珠江新城]冼村路16号,二居(2)，三居(1),,售价待定,总价待定
保利中汇广场(别墅),售罄,[天河-天河北]林和西路(火车东站东侧),一居(3)，二居(1),,总价待定,
嘉裕丹顿阳光(别墅),售罄,[天河-珠江新城]珠江新城海安路2号,二居(3)，三居(1)，四居(2),,总价待定,
瑞安创逸(商办),售罄,天河 - 天河北路与天科路交汇处（光大银行大厦对面）,一居(1)，二居(2)，四居(2),,售价待定,总价待定
美林湖国际社区金色溪谷(商办),售罄,[花都-新机场]山前大道1号,四居(1)，五居及以上(3),,售价待定,总价待定
雅居乐岭会(别墅),售罄,[花都-狮岭]新庄村内(芙蓉大道东侧),二居(1)，三居(2)，四居(1),,总价待定,
星缘美居(商办),售罄,[花都-区府]新华镇龙珠路32号,三居(5)，四居(2),,售价待定,总价待定
恒昌福邸(商办),售罄,[花都-新机场]花山镇坪山大街,三居(2),,售价待定,总价待定
合生熹景半山苑(别墅),售罄,[花都-狮岭]山前大道,四居(1),,总价待定,
帝缘花园,售罄,[花都-狮岭]盘古路以东、金狮大道北侧,二居(2)，三居(4)，四居(8),,"均价5,214元/m²",总价待定
友田翡翠华庭,售罄,花都 - 文明路东侧、康政路北侧、团结路西侧,二居(2)，三居(2),,"均价5,236元/m²",总价待定
金河湾家园,售罄,[增城-荔城]荔城街幸福路8号，增城大道2号,二居(1)，三居(5)，四居(1),,"均价9,820元/m²",总价待定
欧亚公馆,售罄,[增城-荔城]新城大道122号（雁塔派出所旁),二居(1)，三居(3)，四居(1),2017.04.10,"均价15,000元/m²",总价待定
敏捷莱茵花园,售罄,[增城-荔城]增江大道与光明东路交汇处,二居(1)，三居(5)，四居(2),,"均价8,459元/m²",总价待定
富城华府,售罄,[增城-荔城]荔景大道北202号,二居(2)，三居(4)，四居(3),,"均价8,823元/m²",总价待定
嘉骏豪苑,售罄,[增城-新塘]光华路19号,一居(2)，二居(3)，三居(2),,"均价7,708元/m²",总价待定
新天美地花园,售罄,[增城-荔城]荔城街新丰路26号,三居(3)，四居(1),,"均价9,700元/m²",总价待定
金竹家园(别墅),售罄,[增城-荔城]荔城街府佑路228号,二居(3)，三居(1),,总价待定,
佳润临江上品(别墅),售罄,天河 - 临江大道681-683号（科韵路临江大道交汇处西北侧）,一居(3)，二居(2)，三居(1),,总价待定,
美力盈彩花苑(商办),售罄,[花都-区府]茶园路与梅花路交汇处,三居(3)，四居(3),,售价待定,总价待定
芙蓉半岛(商办),售罄,[花都-狮岭]芙蓉省级度假区内白水带,五居及以上(1),,售价待定,总价待定
翠华花园二期(别墅),售罄,花都 - 新华街金华路8号，城央御景的斜对面。,二居(3)，三居(8),,总价待定,
博学公馆(别墅),售罄,番禺 - 中心城区南区福德路南侧，市龙歧路与农校路交叉处,一居(2)，二居(1),,总价待定,
理想青年荟(商办),售罄,天河 - 天河区东方三路35号（天河公园西门直入100米）,一居(4),,售价待定,总价待定
骏辉雅苑(别墅),售罄,[花都-区府]新华街建设北路219号,二居(2)，三居(2),,总价待定,
万虹花园(别墅),售罄,[花都-狮岭]南航大道与金狮大道交汇处,三居(8)，四居(1)，五居及以上(1),,总价待定,
碧桂园空港国际,售罄,花都 - 白云国际机场北空港大道左转500米,一居(1)，二居(2)，三居(1),2016.12.14,售价待定,总价待定
华新智汇+,售罄,[番禺-华南]汉溪大道（万博中心）,不限(2),2017.04.06,售价待定,总价待定
敏捷时空壹号,售罄,番禺 - 汉溪大道与石山大道交汇处（西出发平台以南800米）,一居(2)，四居(1),,"均价10,466元/m²",总价待定
力达广场,售罄,天河 - 粤垦路（3、6号地铁线交汇处燕塘站附近）,不限(2),2017.06.06,"均价37,000元/m²",总价待定
东方苑(商办),售罄,[花都-新机场]花山镇坪山大街(镇政府旁),一居(1)，二居(5)，三居(4),,售价待定,总价待定
华南新城,售罄,番禺 - 番禺南大路168号(华南快速干线番禺大桥东侧),二居(4)，三居(5)，四居(2),2017.04.11,售价待定,总价待定
嘉裕君玥公馆,售罄,[天河-珠江新城]珠江新城花城大道39号,三居(2)，五居及以上(2),,"均价42,873元/m²",总价待定
嘉裕丹顿阳光,售罄,[天河-珠江新城]珠江新城海安路2号,二居(3)，三居(1)，四居(2),,"均价37,402元/m²",总价待定
君临国际公寓,售罄,天河 - 天河路230、232号（正佳广场东侧）,一居(2)，二居(2),,"均价37,230元/m²",总价待定
南奥高尔夫酒店公寓(商办),售罄,番禺 - 汉溪大道南国奥园（三号线汉溪长隆站旁）,一居(1)，三居(2),,售价待定,总价待定
橡树园(别墅),售罄,[天河]天河区沙太南路316号,三居(1),,总价待定,
VILI威尼国际公寓(别墅),售罄,[天河-天河北]天河广州火车站东站旁西侧,一居(2)，二居(2),,总价待定,
富力国际公馆(商办),售罄,[天河-珠江新城]马场路16号,三居(4),,售价待定,总价待定
富力公园28(别墅),售罄,[天河-珠江新城]马场路28号,三居(1)，四居(3),,总价待定,
金地荔湖城(商办),售罄,增城 - 永和镇新新五路15号（广园东路中新出口）,一居(1)，二居(1)，三居(1)，五居及以上(1),,售价待定,总价待定
雍逸华庭(商办),售罄,[番禺-市桥]南庭路232号,四居(1),,售价待定,总价待定
珠江怡景湾(别墅),售罄,番禺 - 洛浦街沙溪大道榕江街3-7号（番禺大石镇沙窖岛东部）,二居(5)，三居(2),,总价待定,
金竹家园(别墅),售罄,[增城-荔城]荔城街府佑路228号,二居(3)，三居(1),,总价待定,
广悦轩泊爵(别墅),售罄,[增城-荔城]荔城街百花路8号,不限(4),,总价待定,
广悦轩泊爵,售罄,[增城-荔城]荔城街百花路8号,不限(4),,"均价10,500元/m²",总价待定
金泽华庭(商办),售罄,[增城-新塘]新塘大道中一号（新塘公园对面）,四居(2)，五居及以上(1),,售价待定,总价待定
迪亚春天花园,售罄,[增城-荔城]小楼镇小楼大道南1号,不限(6),,总价待定,
景新豪苑,售罄,[增城-新塘]新塘中心区汇太东路,一居(2)，二居(16)，三居(5),2017.03.07,"均价14,000元/m²",总价待定
奥园养生广场,售罄,番禺 - 桥南街中心城区，毗邻中心医院北侧,一居(3)，二居(1),,售价待定,总价待定
友田碧云轩,售罄,[花都-狮岭]杨赤公路北,二居(4)，三居(6)，四居(2),2017.02.22,"均价5,800元/m²",总价待定
同创滨江,售罄,[增城-荔城]增城大道滨江生活圈,三居(3)，四居(2),2018.02.06,"均价26,357元/m²",总价待定
好景华庭(商办),售罄,[增城-荔城]荔乡路3号（增城市国税局对面）,二居(1)，三居(1),,售价待定,总价待定
石滩第一城三期(别墅),售罄,[增城-荔城]增城石滩镇立新东路56号,三居(1),,总价待定,
碧桂园映象,售罄,[增城-朱村]广河高速中新出口左转2.5公里,二居(1)，三居(5)，四居(1),2018.02.07,"均价13,000元/m²",总价待定
金地荔湖城,售罄,增城 - 永和镇新新五路15号（广园东路中新出口）,一居(1)，二居(1)，三居(1)，五居及以上(1),,"均价7,964元/m²",总价待定
亚运源筑,售罄,番禺 - 地铁海傍站B出口亚运南路广医四院斜对面,不限(3),2017.03.07,售价待定,总价待定
天美小岛,售罄,花都 - 山前大道168号美林湖国际社区天美小岛,二居(2)，三居(3),2017.03.15,"均价8,900元/m²",总价待定
敏捷锦绣星辰,售罄,[增城-荔城]增江街西山村（广汕公路旁）,三居(3),2017.03.14,售价待定,总价待定
金地公园上城,售罄,增城 - 永和新新公路5号金地公园上城（广园快速中新出口）,不限(11)，三居(6),,"均价8,118元/m²",总价待定
金龙城(别墅),售罄,[番禺]清河东路石基路段（番禺珠江钢管）,不限(3),2017.06.20,总价待定,
番禺万达广场(商办),售罄,番禺 - 迎宾大道万博中心以东，汉溪大道以北，兴南大道以南,一居(5)，二居(1),,售价待定,总价待定
金碧御水山庄,售罄,[花都-狮岭]杨村六花岗水库以东,二居(1)，三居(1)，四居(2),,"均价8,133元/m²",总价待定
百合雅居,售罄,[花都-狮岭]金狮大道西7号,三居(2),,"均价5,099元/m²",总价待定
骊雅居,售罄,[花都-区府]商业大道与凤凰北路交汇处西北侧,二居(2)，三居(4)，四居(3),,"均价11,818元/m²",总价待定
美力百富雅苑二期,售罄,[花都-区府]云山大道与天贵路交汇处,二居(1)，三居(3),,"均价12,500元/m²",总价待定
好家园博爱小区(别墅),售罄,花都 - 山前旅游大道168号美林湖国际社区博爱小区,三居(2),2017.04.05,总价待定,
增城雅居乐御宾府(别墅),售罄,[增城-荔城]荔星大道和俯前路交汇处,二居(1)，三居(8)，四居(2),,总价待定,
银汇华庭(商办),售罄,天河 - 龙怡路113号（地铁华师站E出口）,一居(2)，二居(2),,售价待定,总价待定
荔园悦city,售罄,[番禺-市桥]西环路1500-1520号荔园新天地,不限(3),,"均价3,000元/m²",总价待定
金沙诚筑,售罄,[番禺-市桥]桥南龙岐路283号,二居(4)，三居(4),,"均价8,666元/m²",总价待定
星河湾盛荟,售罄,[番禺-华南]番禺区迎宾路沙溪大桥南岸,四居(6),,"均价31,678元/m²",总价待定
金沙丽水,售罄,[番禺-市桥]沙湾路128号,三居(2),2017.02.14,"均价12,500元/m²",总价待定
金碧御水山庄(别墅),售罄,[花都-狮岭]杨村六花岗水库以东,二居(1)，三居(1)，四居(2),,总价待定,
友田翡翠华庭(别墅),售罄,花都 - 文明路东侧、康政路北侧、团结路西侧,二居(2)，三居(2),,总价待定,
佳润临江上品(商办),售罄,天河 - 临江大道681-683号（科韵路临江大道交汇处西北侧）,一居(3)，二居(2)，三居(1),,售价待定,总价待定
朗庭雅居(别墅),售罄,[花都-区府]曙光路与宝华路交汇处,三居(2)，四居(2),,总价待定,
俊怡御景花园(别墅),售罄,[花都-区府]建设北路合兴大酒店侧,三居(4)，四居(2),,总价待定,
合裕华亭(别墅),售罄,[花都-新机场]花山镇两龙村106国道以东,一居(5)，二居(4)，三居(7),,总价待定,
澳景蓝庭(别墅),售罄,[花都-区府]新华街迎宾大道西（旧云海阁旁）,二居(3)，三居(2),,总价待定,
雅居乐岭会(商办),售罄,[花都-狮岭]新庄村内(芙蓉大道东侧),二居(1)，三居(2)，四居(1),,售价待定,总价待定
鼎信四季花园(别墅),售罄,[花都-区府]新华街建设北路杨屋路口,三居(2),,总价待定,
保利中辰广场(商办),售罄,[天河-天河北]龙口西路1号,一居(1)，二居(2)，三居(2),,售价待定,总价待定
瑞安创逸,售罄,天河 - 天河北路与天科路交汇处（光大银行大厦对面）,一居(1)，二居(2)，四居(2),,"均价43,000元/m²",总价待定
保利中汇广场,售罄,[天河-天河北]林和西路(火车东站东侧),一居(3)，二居(1),,"均价36,468元/m²",总价待定
正佳万豪金殿,售罄,[天河]天河路208号,一居(5)，三居(2),,"均价28,980元/m²",总价待定
粤海丽江花园,售罄,天河 - 珠江新城金穗路6、77、79号（珠江公园西北侧）,四居(1)，五居及以上(3),,"均价40,599元/m²",总价待定
珠光新城国际,售罄,天河 - 马场路庆亿街3号珠光新城国际中心,一居(2),,售价待定,总价待定
金马香颂居,售罄,增城 - 广汕公路和荔城大道交汇处向东500米,二居(1)，三居(4),2017.04.10,"均价9,300元/m²",总价待定
保利中辰广场(别墅),售罄,[天河-天河北]龙口西路1号,一居(1)，二居(2)，三居(2),,总价待定,
嘉尚国际公寓(商办),售罄,[天河-天河北]林和东路沾益直街89、91、93号,一居(2)，二居(1),,售价待定,总价待定
嘉尚国际公寓(别墅),售罄,[天河-天河北]林和东路沾益直街89、91、93号,一居(2)，二居(1),,总价待定,
方圆E时光,售罄,[天河-天河公园]广州信息港（网易旁边）,一居(2)，二居(1),,"均价17,777元/m²",总价待定
嘉尚国际公寓,售罄,[天河-天河北]林和东路沾益直街89、91、93号,一居(2)，二居(1),,"均价38,123元/m²",总价待定
南国公馆,售罄,[天河-珠江新城]黄埔大道西和海乐路交界,二居(1)，三居(1)，五居及以上(1),2017.01.10,"均价46,000元/m²",总价待定
名悦(商办),售罄,天河 - 西区华成路2号（南方日报社对面），西临广州大道，北对星汇云锦...,四居(4)，五居及以上(1),,售价待定,总价待定
博学公馆(商办),售罄,番禺 - 中心城区南区福德路南侧，市龙歧路与农校路交叉处,一居(2)，二居(1),,售价待定,总价待定
荔富广场,售罄,增城 - 荔新公路沙埔路口（广州本田二厂对面）,二居(1)，三居(3),,"均价7,142元/m²",总价待定
鸿禧华庭(商办),售罄,[番禺-市桥]市桥街光明北路283号,一居(1)，二居(2)，三居(1),,售价待定,总价待定
敏捷上城国际,售罄,[番禺-华南]番禺大道北以东、汉溪大道以南,一居(4)，二居(3)，四居(1),,"均价15,251元/m²",总价待定
金沙丽水,售罄,[番禺-市桥]沙湾路128号,三居(2),2017.02.14,"均价12,500元/m²",总价待定
柏丽甜果公馆,售罄,[番禺-市桥]丽骏路22号,二居(1)，三居(1),,售价待定,总价待定
珊瑚天峰,售罄,[番禺-洛溪]沙溪大道珊瑚湾畔,三居(3)，五居及以上(2),2017.02.22,"均价26,000元/m²",总价待定
广州雅居乐花园(别墅),售罄,[番禺-华南]兴南大道398号广州雅居乐花园,二居(1)，三居(2)，四居(2),,总价待定,
丽水蓝天,售罄,[番禺-华南]大石街朝阳东路,二居(2)，三居(2),2017.01.04,"均价24,000元/m²",总价待定
敏捷领航公馆(别墅),售罄,[番禺-华南]大石朝阳东路锦绣银湾旁,一居(2)，三居(1),,总价待定,
敏捷领航公馆,售罄,[番禺-华南]大石朝阳东路锦绣银湾旁,一居(2)，三居(1),,"均价12,564元/m²",总价待定
柏丽甜果公馆(商办),售罄,[番禺-市桥]丽骏路22号,二居(1)，三居(1),,"均价14,000元/m²",总价待定
敏捷伊顿公馆,售罄,[番禺-华南]市广路（金山大道新光快速出口）,不限(5),2017.03.15,"均价12,000元/m²",总价待定
金竹家园,售罄,[增城-荔城]荔城街府佑路228号,二居(3)，三居(1),,"均价10,441元/m²",总价待定
富城华府(别墅),售罄,[增城-荔城]荔景大道北202号,二居(2)，三居(4)，四居(3),,总价待定,
中海香樟墅,售罄,增城 - 广汕公路与新新大道交汇处（新墩路163号）,不限(6),2018.02.07,总价待定,
鼎信四季花园(商办),售罄,[花都-区府]新华街建设北路杨屋路口,三居(2),,售价待定,总价待定
尚东尚筑,售罄,番禺 - 番禺区清河东路北侧（番禺客运站西行200米）,三居(1)，四居(6),,"均价15,000元/m²",总价待定
碧桂园豪进左岸,售罄,[增城-荔城]石滩体育馆东行约400米处,三居(2)，四居(1),2017.11.29,"均价14,500元/m²",总价待定
顺欣广场,售罄,[增城-新塘]荔新十二路98号,三居(2),,"均价8,200元/m²",总价待定
荔城花园(别墅),售罄,[增城-荔城]荔城街荔城大道422号,三居(4)，四居(2),,总价待定,
敏捷锦绣星辰(别墅),售罄,[增城-荔城]增江街西山村（广汕公路旁）,三居(3),2017.03.14,总价待定,
东山富康苑(商办),售罄,[增城-荔城]增江街东桥东路27号,三居(1),,售价待定,总价待定
金泽华庭(别墅),售罄,[增城-新塘]新塘大道中一号（新塘公园对面）,四居(2)，五居及以上(1),,总价待定,
景新花园,售罄,[增城-荔城]荔城大道442号,三居(3)，四居(2)，五居及以上(1),,"均价8,044元/m²",总价待定
荔城花园,售罄,[增城-荔城]荔城街荔城大道422号,三居(4)，四居(2),,售价待定,总价待定
力源愉苑(别墅),售罄,[增城-荔城]百花路2号,不限(4),,总价待定,
东山富康苑,售罄,[增城-荔城]增江街东桥东路27号,三居(1),,"均价7,142元/m²",总价待定
星缘美居(别墅),售罄,[花都-区府]新华镇龙珠路32号,三居(5)，四居(2),,总价待定,
东方苑(别墅),售罄,[花都-新机场]花山镇坪山大街(镇政府旁),一居(1)，二居(5)，三居(4),,总价待定,
勤天SOLO上作,售罄,花都 - 迎宾大道中段，迎宾大道与清石海河交汇处,不限(3),,"均价13,500元/m²",总价待定
星誉花园,售罄,番禺 - 番禺区市桥新光快线入口（儿童公园西侧,二居(2)，三居(4)，五居及以上(1),,"均价15,584元/m²",总价待定
大湖一号,售罄,花都 - 山前大道美林湖国际社区花兜水库旁,三居(2)，四居(3),,"均价6,900元/m²",总价待定
敏捷华美国际,售罄,番禺 - 大石南大路长隆度假区北门（地铁大石站步行10分钟即到）,不限(6),,售价待定,总价待定
东馨美居,售罄,[花都-区府]秀全大道33号,三居(1),,"均价8,333元/m²",总价待定
新都雅居,售罄,[花都-区府]新华街建设北路152号,三居(10),,"均价11,500元/m²",总价待定
勤天一品树院,售罄,花都 - 芙蓉度假村树院五街1、3、5、7、9号,不限(1)，二居(2)，三居(1)，四居(1),,"均价9,659元/m²",总价待定
君临国际公寓(商办),售罄,天河 - 天河路230、232号（正佳广场东侧）,一居(2)，二居(2),,售价待定,总价待定
恒昌福邸,售罄,[花都-新机场]花山镇坪山大街,三居(2),,"均价8,888元/m²",总价待定
中房观湖国际(商办),售罄,"花都 - 新华镇滨湖路东侧,西临天贵路,东临新街河公园",一居(1)，二居(1)，三居(2)，四居(2),,售价待定,总价待定
财富世纪广场,售罄,[天河-珠江新城]海安路13号,一居(1)，二居(1),,售价待定,总价待定
华润天合(别墅),售罄,[天河-车陂]奥体路转悦景路800米,不限(1),2017.06.13,总价待定,
方圆E时光(商办),售罄,[天河-天河公园]广州信息港（网易旁边）,一居(2)，二居(1),,售价待定,总价待定
名悦(别墅),售罄,天河 - 西区华成路2号（南方日报社对面），西临广州大道，北对星汇云锦...,四居(4)，五居及以上(1),,总价待定,
朗庭雅居(商办),售罄,[花都-区府]曙光路与宝华路交汇处,三居(2)，四居(2),,售价待定,总价待定
凯旋门(别墅),售罄,[花都-区府]新华三东大道89号,三居(2)，四居(1),,总价待定,
合生熹景半山苑,售罄,[花都-狮岭]山前大道,四居(1),,售价待定,总价待定
阳光雅居(别墅),售罄,[花都-区府]迎宾大道（与大华三路交汇处）,二居(1)，三居(4),,总价待定,
天湖峰境,售罄,花都 - 山前旅游大道东段北侧(国家AA级九龙湖风景度假区旁),不限(3)，三居(5)，四居(3)，五居及以上(4),,售价待定,总价待定
金泽华庭,售罄,[增城-新塘]新塘大道中一号（新塘公园对面）,四居(2)，五居及以上(1),,"均价8,088元/m²",总价待定
橡树园(商办),售罄,[天河]天河区沙太南路316号,三居(1),,售价待定,总价待定
睿山(别墅),售罄,天河 - 五山路中段茶山路（五山小学旁边）,三居(2)，四居(5),,总价待定,
丰泰城市公馆,售罄,[增城-新塘]东坑三横路2号,二居(1)，三居(2),2017.03.07,"均价10,700元/m²",总价待定
东山富康苑(别墅),售罄,[增城-荔城]增江街东桥东路27号,三居(1),,总价待定,
广州挂绿湖碧桂园,售罄,增城 - 广州东·增城区政府旁，导航：挂绿湖碧桂园、碧桂园豪园,不限(1)，二居(1)，三居(5)，四居(1)，五居及以上(1),2018.02.06,"均价17,000元/m²",总价待定
广海花园美筑,售罄,[天河-天河公园]中山大道与科韵路交汇处,三居(2),,售价待定,总价待定
亿泉尚园(别墅),售罄,[天河-天河北]天河北路时代广场南侧20米,三居(3)，四居(2),,总价待定,
兰亭荟,售罄,[天河-珠江新城]跑马场东侧,二居(1)，三居(1),,"均价35,824元/m²",总价待定
翰林二期8090HOUSE(别墅),售罄,[天河-植物园]长兴路与天源路交界,三居(1),,总价待定,
宝翠园,售罄,[天河-植物园]宝翠路4-6号（华南植物园对面）,二居(2)，三居(2)，四居(2)，五居及以上(1),2017.06.21,"均价45,000元/m²",441-810万元
雍逸华庭(别墅),售罄,[番禺-市桥]南庭路232号,四居(1),,总价待定,
金凤皇庭,售罄,[增城-荔城]增江街雁塔桥东100米,不限(1)，四居(2)，五居及以上(1),2017.04.25,售价待定,总价待定
嘉汇四季阳光,售罄,[增城-荔城]荔城大道227号,二居(1)，三居(2),2017.06.21,售价待定,总价待定
好景华庭,售罄,[增城-荔城]荔乡路3号（增城市国税局对面）,二居(1)，三居(1),,"均价7,873元/m²",总价待定
好景华庭(别墅),售罄,[增城-荔城]荔乡路3号（增城市国税局对面）,二居(1)，三居(1),,总价待定,
石滩第一城三期(商办),售罄,[增城-荔城]增城石滩镇立新东路56号,三居(1),,售价待定,总价待定
合汇中央广场(商办),售罄,增城 - 府佑路与荔景大道交汇处（增城广场北侧）,不限(3),2017.06.13,售价待定,总价待定
莲花山碧桂园(别墅),售罄,番禺 - 莲花山景区旁（莲花山高尔夫球会对面）,四居(1)，五居及以上(1),2017.03.20,总价待定,
增城雅居乐御宾府,售罄,[增城-荔城]荔星大道和俯前路交汇处,二居(1)，三居(8)，四居(2),,"均价9,642元/m²",总价待定
石滩第一城三期,售罄,[增城-荔城]增城石滩镇立新东路56号,三居(1),,"均价5,303元/m²",总价待定
碧桂园映象(商办),售罄,[增城-朱村]广河高速中新出口左转2.5公里,二居(1)，三居(5)，四居(1),2017.06.21,售价待定,85-125万元
誉峰江畔花园,售罄,[增城-荔城]增江街增江大道北225号,二居(1)，三居(2),2018.02.07,"均价11,000元/m²",88-132万元
大东汇广场,售罄,[增城-新塘]新沙大道北80号,不限(5),2018.02.06,"均价13,000元/m²",90万元
奥园越时代,售罄,[番禺-广州南站]汉溪大道与石兴大道交汇处,不限(3),,"均价19,000元/m²",总价待定
南奥高尔夫酒店公寓,售罄,番禺 - 汉溪大道南国奥园（三号线汉溪长隆站旁）,一居(1)，三居(2),,"均价12,658元/m²",总价待定
奥园养生广场(商办),售罄,番禺 - 桥南街中心城区，毗邻中心医院北侧,一居(3)，二居(1),,"均价9,600元/m²",总价待定
敏捷动漫国际,售罄,番禺 - 番禺大道北动漫产业园（迎星东路）,二居(1)，三居(1)，四居(1),,售价待定,总价待定
朗庭雅居,售罄,[花都-区府]曙光路与宝华路交汇处,三居(2)，四居(2),,"均价9,656元/m²",总价待定
信基领秀公馆,售罄,[番禺-市桥]天安科技园南门,不限(2),2017.06.14,"均价8,500元/m²",总价待定
长隆旅游生态城(商办),售罄,[番禺-华南]万博商圈,三居(5)，四居(2)，五居及以上(1),,售价待定,总价待定
南奥高尔夫酒店公寓(别墅),售罄,番禺 - 汉溪大道南国奥园（三号线汉溪长隆站旁）,一居(1)，三居(2),,总价待定,
凯旋门(商办),售罄,[花都-区府]新华三东大道89号,三居(2)，四居(1),,售价待定,总价待定
澳景蓝庭(商办),售罄,[花都-区府]新华街迎宾大道西（旧云海阁旁）,二居(3)，三居(2),,售价待定,总价待定
祈福都会(商办),售罄,[花都-新机场]花山镇106国道花山段西侧,一居(2)，二居(1)，三居(2)，四居(1),,售价待定,总价待定
名雅苑,售罄,[花都-新机场]花山路40号,三居(4),2017.06.13,"均价7,300元/m²",总价待定
美林轩逸时光,售罄,[花都-区府]新华街镜湖大道16号,三居(3)，四居(1)，五居及以上(2),,"均价11,000元/m²",总价待定
摩登华雅轩,售罄,[花都-区府]新华街建设北路138-5号,三居(2),,"均价8,928元/m²",总价待定
雅居乐岭会,售罄,[花都-狮岭]新庄村内(芙蓉大道东侧),二居(1)，三居(2)，四居(1),,"均价8,332元/m²",总价待定
风神公社,售罄,[花都-区府]风神大道北、金钟水塘西南,三居(3)，四居(7),,"均价9,052元/m²",总价待定
泊岸君庭,售罄,花都 - 新华街宝华路以南、天贵路以西田美河以东地段,二居(2)，三居(4),,"均价13,279元/m²",总价待定
盛恒家园,售罄,[番禺]前锋村站对面，亚运大道北侧,二居(2),,"均价12,500元/m²",总价待定
莲花山碧桂园,售罄,番禺 - 莲花山景区旁（莲花山高尔夫球会对面）,四居(1)，五居及以上(1),2017.03.20,"均价10,000元/m²",总价待定
翠华花园二期,售罄,花都 - 新华街金华路8号，城央御景的斜对面。,二居(3)，三居(8),,"均价8,993元/m²",总价待定
星汇文瀚,售罄,[番禺-大学城]中山大学旁边,三居(9)，四居(2),,"均价22,006元/m²",249-381万元
芙蓉半岛(别墅),售罄,[花都-狮岭]芙蓉省级度假区内白水带,五居及以上(1),,总价待定,
云山雅轩(商办),售罄,[花都-区府]新华街铁路西,二居(1)，三居(5),,售价待定,总价待定
美林湖国际社区金色溪谷(别墅),售罄,[花都-新机场]山前大道1号,四居(1)，五居及以上(3),,总价待定,
狮峰公馆,售罄,[花都-区府]新华街九谭村,二居(2)，三居(2),2017.06.09,"均价8,800元/m²",总价待定
澳景蓝庭,售罄,[花都-区府]新华街迎宾大道西（旧云海阁旁）,二居(3)，三居(2),,"均价9,264元/m²",总价待定
星缘美居,售罄,[花都-区府]新华镇龙珠路32号,三居(5)，四居(2),,"均价10,949元/m²",总价待定
雅图奥园,售罄,[花都-新机场]广花六路9号,一居(1)，二居(1)，三居(1),,"均价9,545元/m²",总价待定
勤天一品树院(别墅),售罄,花都 - 芙蓉度假村树院五街1、3、5、7、9号,不限(1)，二居(2)，三居(1)，四居(1),,总价待定,
祈福生活无限,售罄,[花都-新机场]凤凰路与商业大道交界处,一居(1)，二居(2)，三居(3),,"均价15,714元/m²",总价待定
天马河公馆(别墅),售罄,花都 - 风神大道与荔红路交汇（天马河国际公园内）,不限(4),2017.06.05,总价待定,
玖珑湖,售罄,花都 - 三万亩九龙湖森林公园（九龙湖国际小区）,不限(3)，五居及以上(1),2017.04.11,售价待定,总价待定
大运家园(别墅),售罄,[花都-区府]迎宾大道与凤凰北路交汇处,三居(4),,总价待定,
雅图奥园(别墅),售罄,[花都-新机场]广花六路9号,一居(1)，二居(1)，三居(1),,总价待定,
家和岭秀,售罄,[花都-狮岭]三东大道西,二居(1)，三居(1),,"均价8,900元/m²",总价待定
