小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价 
经纬城市绿洲武清二期（别墅）,售罄,武清 - 新开路东侧与雍和道交口（杨村一中新址南侧）,不限(5)，一居(4)，二居(2)，三居(4),2016.11.22,总价待定,
阳光晶典,售罄,南开 - 南城街与城厢东路交口（后现代城站旁）,一居(1)，二居(5)，三居(3)，四居(2),,售价待定,总价待定
金水湾,售罄,[宝坻-宝坻城区]北城东路与东环路交口东侧,一居(2)，二居(5)，三居(4),2018.02.24,售价待定,总价待定
南城印象,售罄,宝坻 - 渠阳大街西侧新都汇商业广场南侧,二居(1)，三居(5)，四居(1),2016.11.28,售价待定,总价待定
津泊湾（别墅）,售罄,[静海-团泊湖]松江高尔夫球场内,不限(2)，一居(5)，二居(2),2016.11.29,总价待定,
金桥国贸中心（公寓）,售罄,[静海-静海城区]静海东方红路与胜利大街交口,二居(1)，三居(5),,售价待定,总价待定
幸福新天地（别墅）,售罄,[静海-静海城区]春曦路与宙纬路交口,二居(1)，三居(2),,总价待定,
金桥国贸中心（别墅）,售罄,[静海-静海城区]静海东方红路与胜利大街交口,二居(1)，三居(5),,总价待定,
禹洲尊府,售罄,静海 - 北华路与朝阳道交口西侧,一居(1)，二居(7)，三居(5),2016.11.01,售价待定,总价待定
官邸3号,售罄,河北 - 海河东路39号（海河东路与建国道交口）,一居(1)，二居(2)，三居(3),,"均价23,001元/m²",总价待定
保利金香槟（公寓）,售罄,[和平-南市]和平路与慎益大街交口处,一居(2)，二居(4)，三居(1),,"均价26,000元/m²",总价待定
卓达太阳城,售罄,武清 - 京津第二高速牛镇出口东行2000米南侧,一居(1)，二居(5)，三居(2),2017.05.25,"均价18,000元/m²",总价待定
檀府,售罄,[南开-老城厢]南开区城厢东路166号,二居(1)，三居(3),,售价待定,总价待定
融创奥城天玺（公寓）,售罄,南开 - 宾水西道与凌宾路交口奥城商务区,一居(4)，二居(1)，三居(3)，四居(3),,"均价26,800元/m²",总价待定
龙熙帝景,售罄,宝坻 - 宝坻环城南路南侧（天马公园旁）,二居(3)，三居(1),,"均价8,191元/m²",总价待定
锦江欣苑,售罄,静海 - 东方红路与旭华道交口九通往北100米,二居(1)，三居(1),,"均价8,600元/m²",总价待定
海河新天法桐墅,售罄,河北 - 海河东路与金海道交口（望海楼旁）,二居(1)，三居(3),,"均价24,657元/m²",总价待定
都会轩（别墅）,售罄,和平 - 和平南京路与长沙道交口西南侧（耀华中学对面）,一居(1)，二居(6),,总价待定,
绅湖公馆,在售,滨海新区 - 港城大道滨海湖生态居住区内,二居(3)，三居(3),2018.03.01,"均价8,900元/m²",108万元
荔城公馆,售罄,[武清-佛罗伦萨小镇]武清泉达路与前进道交口,二居(4)，三居(10),,"均价7,882元/m²",总价待定
枫丹天城,售罄,[武清-杨村]雍阳西道与翠亨路交汇路口西北侧,二居(3)，三居(10),2018.02.28,"均价23,000元/m²",总价待定
弘祥家园（别墅）,售罄,南开 - 南开芥园西道与冶金路交口（芥云桥东桥头）,三居(2),,总价待定,
珠江京津国际城（公寓）,售罄,[宝坻-宝坻新城]津蓟高速九园出口向东800米,二居(2),,售价待定,总价待定
京东领秀城（别墅）,售罄,宝坻 - 霍各庄镇津围公路与通唐路东北交口处,二居(6)，三居(4),,总价待定,
仁恒河滨花园,售罄,[河北-中山路]元纬路与七马路交口,二居(1)，三居(1)，四居(6),,"均价26,500元/m²",总价待定
北斗星城,售罄,[河北-意奥海河]金钟河大街与新开路交口处,三居(1)，四居(2),,"均价23,302元/m²",总价待定
富水一方（别墅）,售罄,[河北]建昌道小红星路14号,二居(3)，三居(5)，四居(1),,总价待定,
官邸3号（别墅）,售罄,河北 - 海河东路39号（海河东路与建国道交口）,一居(1)，二居(2)，三居(3),,总价待定,
天津大都会,售罄,[和平-南市]福安大街与荣业大街交口,五居及以上(1),,"均价25,000元/m²",总价待定
金融街和平中心（写字楼）,售罄,[和平-和平路]大沽北路与滨江道交口,开间(1),2017.05.02,"均价24,000元/m²",总价待定
瞰海轩,在售,[滨海新区-东疆港]宁夏道与亚洲路交口西侧,一居(2)，二居(3)，三居(2),2018.02.28,"最低12,000元/m²起",108-193万元
经纬城市绿洲滨海,在售,滨海新区 - 海景大道与海景三路交口,一居(1)，二居(9)，三居(5),2018.03.01,"均价11,000元/m²",109-158万元
仁恒海河广场（别墅）,售罄,南开 - 南开东马路131号（东马路与通南路交口，新安对面）,二居(2)，三居(6),,总价待定,
水岸蓝庭（别墅）,售罄,宝坻 - 马家店镇政府南侧（津围公路66公里处）,二居(2),2016.12.17,总价待定,
天津湾海景雅苑,售罄,[河西-陈塘庄]河西区南北大街与中环线交口,一居(1)，二居(4)，三居(3),,"均价26,362元/m²",总价待定
首创大河宸章,售罄,[河北-靖江路]天泰路与津浦北路交口西侧400米,二居(4)，三居(3),2017.09.28,售价待定,总价待定
海河大道宽景公寓,售罄,河北 - 河北建国道和翔纬路交口（海河东岸）,不限(1)，一居(4),,"均价17,500元/m²",总价待定
雲禧郡,在售,滨海新区 - 港景六路与港东八道交口,二居(1)，三居(2),2018.03.01,"均价13,000元/m²",127万元
梧桐公馆,售罄,南开 - 宾水西道与红旗南路交口以北100米,三居(3),,"均价48,185元/m²",总价待定
中天城市风景（公寓）,售罄,[宝坻-宝坻新城]北环东路南,二居(3)，三居(1)，四居(3),,售价待定,总价待定
凯瑞国际,售罄,[宝坻-宝坻城区]林海路西侧（雅居乐北侧）,一居(1)，二居(4)，三居(1),2018.02.26,售价待定,总价待定
水岸蓝庭,售罄,宝坻 - 马家店镇政府南侧（津围公路66公里处）,二居(2),2018.02.26,售价待定,总价待定
天津富力中心（公寓）,售罄,[河西-马场道]江西路与合肥道交口,不限(8),,"均价25,000元/m²",总价待定
博轩园,售罄,[河西-大沽南路]河西大沽南路与津河交口,二居(1)，三居(5)，四居(1),,"均价32,773元/m²",总价待定
华厦津典三期川水园,售罄,[河西-梅江]友谊路和珠江道交口,二居(5)，三居(4)，四居(1),,"均价26,286元/m²",总价待定
世纪梧桐公寓（别墅）,售罄,[河西-梅江]河西区珠江道与九连山路交口,二居(2)，三居(3)，四居(1),,总价待定,
天津湾海景雅苑（别墅）,售罄,[河西-陈塘庄]河西区南北大街与中环线交口,一居(1)，二居(4)，三居(3),,总价待定,
世纪梧桐公寓（公寓）,售罄,[河西-梅江]河西区珠江道与九连山路交口,二居(2)，三居(3)，四居(1),,售价待定,总价待定
北宁湾,售罄,河北 - 铁东路和志成路交口北宁公园北,一居(1)，二居(1)，三居(2),,"均价13,000元/m²",总价待定
富国高银,在售,[西青-李七庄]滨海高新区海泰华科九路16号,三居(12)，四居(2),2017.12.01,"均价38,000元/m²","764-1,189万元"
海宁湾,在售,[滨海新区-汉沽]新开南路与新村街交口,二居(2)，三居(4)，四居(3),2018.03.01,"均价12,000元/m²",138-311万元
中铁诺德名苑,在售,[滨海新区-塘沽]河北西路与云山道交口,二居(3)，三居(7),2018.02.26,"均价15,900元/m²",140-200万元
远洋心里（公寓）,在售,滨海新区 - 大连东道与港滨路交口处（市民广场轻轨站东侧）,二居(1),2017.09.30,"均价18,000元/m²",144万元
城厢公馆（公寓）,售罄,[南开-老城厢]城厢中路与鼓楼西街交口,不限(4),,售价待定,总价待定
仁恒海河广场（公寓）,售罄,南开 - 南开东马路131号（东马路与通南路交口，新安对面）,二居(2)，三居(6),,售价待定,总价待定
领秀新天地（公寓）,售罄,[宝坻-宝坻新城]宝中路经济技术开发区,不限(4),,"均价6,400元/m²",总价待定
锦绣香江水城,售罄,宝坻 - 津蓟高速2号出口(九园站西行10分钟),二居(2)，四居(1),,"均价6,500元/m²",总价待定
天津湾海景雅苑（公寓）,售罄,[河西-陈塘庄]河西区南北大街与中环线交口,一居(1)，二居(4)，三居(3),,售价待定,总价待定
境界梅江,售罄,[河西-梅江]友谊南路梅江会展中心西侧,二居(6)，三居(3),,"均价16,800元/m²",总价待定
恒盛SOHO（公寓）,售罄,[河西-友谊路]黑牛城道与柳江路交口,一居(1)，二居(1)，三居(1),,"均价14,000元/m²",总价待定
金侨新梅江壹号,售罄,[河西-新梅江]卫津河公园与太湖路公园旁,二居(1)，三居(6)，四居(1),2018.03.01,"均价43,000元/m²",总价待定
桃花原筑（别墅）,售罄,[河西-人民公园]河西区永安道与广东路交口,不限(1),,总价待定,
中海复兴九里,售罄,[河西-陈塘庄]黑牛城道与洞庭路交口,二居(3)，三居(3)，四居(1),,"均价41,000元/m²",总价待定
世纪梧桐公寓,售罄,[河西-梅江]河西区珠江道与九连山路交口,二居(2)，三居(3)，四居(1),,"均价25,314元/m²",总价待定
泰悦豪庭,售罄,河西 - 琼州道19号（台儿庄路与刘庄桥交口）,二居(4)，三居(9)，四居(1),,"均价35,000元/m²",总价待定
阳光新业国际,售罄,[河东-卫国道]河东区卫国道与顺航路交口,二居(5)，三居(2),,"均价19,705元/m²",总价待定
靖江鑫园,售罄,[河北]真理道与泰兴路交口,一居(1)，二居(2)，三居(1),,"均价17,286元/m²",总价待定
近水楼台二期（公寓）,售罄,[河北]河北区群芳路与红梅道交口,四居(3),,售价待定,总价待定
富水一方（公寓）,售罄,[河北]建昌道小红星路14号,二居(3)，三居(5)，四居(1),,售价待定,总价待定
官邸3号（公寓）,售罄,河北 - 海河东路39号（海河东路与建国道交口）,一居(1)，二居(2)，三居(3),,售价待定,总价待定
天津宝安江南城（别墅）,在售,[西青-杨柳青]元宝岛西侧青静路66号江南会馆,四居(11),2018.02.28,"800-1,600万元/套",
雲锦世家（别墅）,在售,西青 - 星光路西侧（侯台风景区西行2公里处 ）,二居(1)，三居(3)，四居(3),2018.02.28,"1,013-1,293万元/套",
世嘉,在售,[滨海新区-汉沽]大丰路与朝阳街交口,一居(1)，二居(2)，三居(7),2017.09.29,"均价12,800元/m²",155万元
旷世国际（公寓）,在售,[滨海新区-响螺湾]商务区迎宾大道,一居(1)，二居(3),2018.03.01,"均价16,500元/m²",168万元
联发欣悦学府,在售,滨海新区 - 北塘大街与天池北路交汇处北侧,二居(1)，三居(3),2018.03.01,"最低13,500元/m²起",205万元
顶佳金领地（公寓）,售罄,南开 - 南开华苑产业区兰苑路与复康路交口,一居(3)，二居(3)，三居(2),,售价待定,总价待定
珠江京津国际城（别墅）,售罄,[宝坻-宝坻新城]津蓟高速九园出口向东800米,二居(2),,总价待定,
御景华城（公寓）,售罄,[宝坻-宝坻城区]东北部宝中路中段,二居(1)，三居(2),,售价待定,总价待定
柴楼新庄园,售罄,北辰 - 引河桥北，京津公路西侧（北辰经济开发区对面）,一居(4)，二居(9)，三居(2),,"均价8,500元/m²",总价待定
公馆星期8,售罄,[河东-成林道]成林道与泰兴路交口,不限(5)，一居(1)，二居(3)，三居(1),,售价待定,总价待定
林枫馨苑（公寓）,售罄,[河东-六纬路]津塘路北十五经路3号,一居(1)，二居(4)，三居(1),,售价待定,总价待定
乐东馨园,售罄,[河东-卫国道]河东区真理道与泰兴路交口,一居(1)，二居(2)，三居(1),,"均价18,046元/m²",总价待定
融科金月湾（公寓）,售罄,[河东-中山门]月牙河南路金月湾,二居(2)，三居(3),,售价待定,总价待定
金地紫云庭（别墅）,售罄,河东 - 津塘路与昆仑路交口（一号桥轻轨站旁）,二居(2)，三居(3),,总价待定,
仁恒河滨花园（别墅）,售罄,[河北-中山路]元纬路与七马路交口,二居(1)，三居(1)，四居(6),,总价待定,
富力津门湖（别墅）,在售,[西青-后梅江]绥江道与江湾路交口,,2018.02.28,"3,000万元/套",
美墅金岛（别墅）,在售,[西青-后梅江]友谊南路东、梅江南,,2018.02.06,"6,000万元/套起",
中骏柏景湾（别墅）,售罄,[西青-精武镇]南奥体津涞公路旁,不限(4)，三居(2)，四居(1),2018.02.26,总价待定,
津港华府,售罄,[西青-杨柳青]杨柳青西侧,一居(3)，二居(3)，三居(1),,"均价2,300元/m²",总价待定
万科金奥国际（别墅）,售罄,[西青-李七庄]卫津南路中石油立交桥东南侧,一居(1)，二居(2),,总价待定,
万科金奥国际（公寓）,售罄,[西青-李七庄]卫津南路中石油立交桥东南侧,一居(1)，二居(2),,售价待定,总价待定
旭辉御府,售罄,[西青-中北镇]中北大道南侧，海光路西侧,二居(3)，三居(3)，四居(1),2017.01.10,"均价32,400元/m²",总价待定
五矿榕园（别墅）,售罄,[西青-李七庄]津涞公路外环线出口1.2公里,二居(2)，三居(1)，五居及以上(2),2017.09.01,总价待定,
雲禧郡（别墅）,在售,滨海新区 - 港景六路与港东八道交口,二居(1)，三居(3),2018.03.01,205万元/套,
中国窗（别墅）,售罄,[南开]南门外大街与南开五纬路交口西南侧,一居(3),,总价待定,
优仕（公寓）,售罄,[南开-老城厢]南开东马路与水阁大街交口,一居(3)，二居(2),,售价待定,总价待定
凌奥盛世公寓,售罄,南开 - 凌宾路与快速路交口凌奥产业园三期,一居(2),,"均价16,526元/m²",总价待定
天物轩宇嘉园,售罄,北辰 - 顺义道67号天物钢铁大厦首层（中储旁）,一居(1)，二居(4)，三居(3),2016.10.21,售价待定,总价待定
雍华府（别墅）,售罄,[河东-卫国道]卫国道和靖江路交口,一居(1)，二居(2)，三居(1),,总价待定,
棉3水岸名居,售罄,[河东-成林道]海河东路国泰桥南侧200米,二居(1)，三居(1),2017.04.28,售价待定,总价待定
富民河畔家园（公寓）,售罄,河东 - 富民路甲2号（国顺路与丰民路交口东北侧）,不限(1)，一居(1)，二居(2)，三居(1)，四居(1),,售价待定,总价待定
理想城,售罄,[西青-大寺镇]友谊南路与梨双路交口,一居(2)，二居(5)，三居(3),,"均价15,000元/m²",总价待定
霞飞路63里弄,售罄,[西青-中北镇]镇政府西侧（中北中学南侧）,一居(4)，二居(7),,"均价12,243元/m²",总价待定
恒益隆庭,售罄,[西青-精武镇]荣华道南侧,一居(2)，二居(10)，三居(4),,"均价9,600元/m²",总价待定
清枫园,售罄,[西青-中北镇]西青区新津杨公路西行500米,一居(1)，二居(1)，三居(1),,"均价12,754元/m²",总价待定
